Year,Series,Province,County,Municipality,Units,GeoCode,Value
2020,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2022,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2018,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2010,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2014,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2012,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2013,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2023,Proportion of municipalities with a municipal emergency plan,,Markina-Ondarroa,,%,Markina-Ondarroa,25.0
2012,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2018,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2013,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2011,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2020,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2021,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2015,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2023,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2014,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2022,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2024,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2010,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2016,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2019,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2017,Proportion of municipalities with a municipal emergency plan,,Plentzia-Mungia,,%,Plentzia-Mungia,33.33
2024,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2015,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2017,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2023,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2013,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2016,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2021,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2020,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2012,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2011,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2018,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2010,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2014,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2019,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2022,Proportion of municipalities with a municipal emergency plan,,Tolosaldea,,%,Tolosaldea,10.34
2012,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2023,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2015,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2018,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2019,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2014,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2016,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2013,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2020,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2010,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2021,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2017,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2024,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2022,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2011,Proportion of municipalities with a municipal emergency plan,,Urola Kosta,,%,Urola Kosta,45.45
2013,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2010,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2020,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2022,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2016,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2023,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2024,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2021,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2014,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2015,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2019,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2012,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2018,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2017,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2011,Proportion of municipalities with a municipal emergency plan,Araba/Álava,,,%,Araba/Álava,13.73
2018,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2012,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2022,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2020,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2010,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2021,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2023,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2024,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.94
2013,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2015,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2014,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2019,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2017,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2016,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2011,Proportion of municipalities with a municipal emergency plan,Bizkaia,,,%,Bizkaia,38.05
2010,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,39.77
2018,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2019,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2020,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2023,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,42.05
2017,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2021,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,42.05
2022,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,42.05
2015,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2014,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2011,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,39.77
2013,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,39.77
2012,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,39.77
2016,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,40.91
2024,Proportion of municipalities with a municipal emergency plan,Gipuzkoa,,,%,Gipuzkoa,43.18
2022,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,,Abadiño,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,,Abaltzisketa,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,,Abanto y Ciérvana-Abanto Zierbena,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,,Aduna,%,,100.0
