Year,Sex,Age,Nacionalidad,Disability,Province,County,Municipality,Units,GeoCode,Value
2018,Male,,,,,,Iurreta,%,Iurreta,9.1
2020,Male,,,,,,Iurreta,%,Iurreta,10.2
2010,Male,,,,,,Izurtza,%,Izurtza,8.4
2016,Male,,,,,,Izurtza,%,Izurtza,16.3
2023,Male,,,,,,Izurtza,%,Izurtza,5.9
2015,Male,,,,,,Izurtza,%,Izurtza,14.0
2019,Male,,,,,,Izurtza,%,Izurtza,4.7
2018,Male,,,,,,Izurtza,%,Izurtza,4.9
2020,Male,,,,,,Izurtza,%,Izurtza,11.3
2022,Male,,,,,,Izurtza,%,Izurtza,3.2
2021,Male,,,,,,Izurtza,%,Izurtza,1.5
2023,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,10.2
2021,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,12.5
2016,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,21.4
2010,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,10.6
2019,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,15.4
2020,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,13.1
2022,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,10.5
2018,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,19.0
2015,Male,,,,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,19.1
2016,Male,,,,,,Kortezubi,%,Kortezubi,5.9
2018,Male,,,,,,Kortezubi,%,Kortezubi,4.2
2020,Male,,,,,,Kortezubi,%,Kortezubi,6.1
2022,Male,,,,,,Kortezubi,%,Kortezubi,5.2
2019,Male,,,,,,Kortezubi,%,Kortezubi,5.2
2021,Male,,,,,,Kortezubi,%,Kortezubi,5.2
2023,Male,,,,,,Kortezubi,%,Kortezubi,7.6
2010,Male,,,,,,Kortezubi,%,Kortezubi,4.1
2015,Male,,,,,,Kortezubi,%,Kortezubi,8.3
2019,Male,,,,,,Kripan,%,Kripan,2.1
2022,Male,,,,,,Kripan,%,Kripan,4.1
2020,Male,,,,,,Kripan,%,Kripan,4.3
2023,Male,,,,,,Kripan,%,Kripan,0.0
2021,Male,,,,,,Kripan,%,Kripan,13.3
2010,Male,,,,,,Kripan,%,Kripan,4.3
2018,Male,,,,,,Kripan,%,Kripan,0.0
2016,Male,,,,,,Kripan,%,Kripan,9.3
2015,Male,,,,,,Kripan,%,Kripan,10.9
2010,Male,,,,,,Kuartango,%,Kuartango,4.2
2022,Male,,,,,,Kuartango,%,Kuartango,6.0
2020,Male,,,,,,Kuartango,%,Kuartango,8.2
2019,Male,,,,,,Kuartango,%,Kuartango,7.3
2016,Male,,,,,,Kuartango,%,Kuartango,7.8
2018,Male,,,,,,Kuartango,%,Kuartango,8.5
2021,Male,,,,,,Kuartango,%,Kuartango,8.3
2023,Male,,,,,,Kuartango,%,Kuartango,4.3
2015,Male,,,,,,Kuartango,%,Kuartango,11.3
2022,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,6.1
2023,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,8.5
2019,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,14.4
2010,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,14.3
2021,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,12.8
2020,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,12.7
2015,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,18.8
2018,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,13.8
2016,Male,,,,,,Labastida/Bastida,%,Labastida/Bastida,14.2
2018,Male,,,,,,Lagrán,%,Lagrán,12.5
2016,Male,,,,,,Lagrán,%,Lagrán,10.6
2023,Male,,,,,,Lagrán,%,Lagrán,4.4
2015,Male,,,,,,Lagrán,%,Lagrán,8.9
2010,Male,,,,,,Lagrán,%,Lagrán,11.6
2019,Male,,,,,,Lagrán,%,Lagrán,8.1
2021,Male,,,,,,Lagrán,%,Lagrán,16.0
2022,Male,,,,,,Lagrán,%,Lagrán,10.4
2020,Male,,,,,,Lagrán,%,Lagrán,9.8
2015,Male,,,,,,Laguardia,%,Laguardia,14.3
2019,Male,,,,,,Laguardia,%,Laguardia,6.7
2010,Male,,,,,,Laguardia,%,Laguardia,8.6
2020,Male,,,,,,Laguardia,%,Laguardia,7.5
2018,Male,,,,,,Laguardia,%,Laguardia,6.8
2021,Male,,,,,,Laguardia,%,Laguardia,10.4
2023,Male,,,,,,Laguardia,%,Laguardia,7.1
2016,Male,,,,,,Laguardia,%,Laguardia,11.2
2022,Male,,,,,,Laguardia,%,Laguardia,7.7
2021,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,7.0
2022,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,6.1
2020,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,10.4
2016,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,11.6
2015,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,15.6
2018,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,12.1
2023,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,6.0
2019,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,6.8
2010,Male,,,,,,Lanciego/Lantziego,%,Lanciego/Lantziego,11.4
2018,Male,,,,,,Lanestosa,%,Lanestosa,18.8
2022,Male,,,,,,Lanestosa,%,Lanestosa,15.9
2010,Male,,,,,,Lanestosa,%,Lanestosa,17.5
2023,Male,,,,,,Lanestosa,%,Lanestosa,16.4
2015,Male,,,,,,Lanestosa,%,Lanestosa,21.4
2020,Male,,,,,,Lanestosa,%,Lanestosa,10.4
2019,Male,,,,,,Lanestosa,%,Lanestosa,10.3
2021,Male,,,,,,Lanestosa,%,Lanestosa,15.1
2016,Male,,,,,,Lanestosa,%,Lanestosa,26.2
2020,Male,,,,,,Lantarón,%,Lantarón,9.8
2021,Male,,,,,,Lantarón,%,Lantarón,8.5
2010,Male,,,,,,Lantarón,%,Lantarón,14.3
2023,Male,,,,,,Lantarón,%,Lantarón,8.2
2016,Male,,,,,,Lantarón,%,Lantarón,18.7
2019,Male,,,,,,Lantarón,%,Lantarón,8.4
2022,Male,,,,,,Lantarón,%,Lantarón,8.8
2015,Male,,,,,,Lantarón,%,Lantarón,19.2
2018,Male,,,,,,Lantarón,%,Lantarón,10.6
2018,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,9.7
2020,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,8.3
2010,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,13.5
2021,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,9.0
2016,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,13.5
2015,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,19.6
2022,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,10.8
2023,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,8.5
2019,Male,,,,,,Lapuebla de Labarca,%,Lapuebla de Labarca,8.5
2010,Male,,,,,,Larrabetzu,%,Larrabetzu,7.3
2021,Male,,,,,,Larrabetzu,%,Larrabetzu,9.1
2015,Male,,,,,,Larrabetzu,%,Larrabetzu,13.3
2016,Male,,,,,,Larrabetzu,%,Larrabetzu,11.2
2022,Male,,,,,,Larrabetzu,%,Larrabetzu,8.1
2019,Male,,,,,,Larrabetzu,%,Larrabetzu,6.2
2020,Male,,,,,,Larrabetzu,%,Larrabetzu,6.9
2018,Male,,,,,,Larrabetzu,%,Larrabetzu,8.8
2023,Male,,,,,,Larrabetzu,%,Larrabetzu,5.9
2019,Male,,,,,,Larraul,%,Larraul,5.3
2018,Male,,,,,,Larraul,%,Larraul,8.6
2020,Male,,,,,,Larraul,%,Larraul,6.0
2023,Male,,,,,,Larraul,%,Larraul,5.0
2015,Male,,,,,,Larraul,%,Larraul,11.0
2010,Male,,,,,,Larraul,%,Larraul,3.9
2022,Male,,,,,,Larraul,%,Larraul,5.2
2021,Male,,,,,,Larraul,%,Larraul,5.1
2016,Male,,,,,,Larraul,%,Larraul,6.8
2020,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,7.5
2018,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,8.7
2016,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,13.0
2015,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,15.3
2022,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,5.8
2010,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,9.5
2019,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,7.3
2023,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,5.8
2021,Male,,,,,,Lasarte-Oria,%,Lasarte-Oria,8.3
2022,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,7.8
2023,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,6.9
2016,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,13.8
2021,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,11.0
2018,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,10.2
2020,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,9.3
2010,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,8.6
2015,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,17.0
2019,Male,,,,,,Laudio/Llodio,%,Laudio/Llodio,10.3
2021,Male,,,,,,Laukiz,%,Laukiz,8.2
2022,Male,,,,,,Laukiz,%,Laukiz,5.6
2019,Male,,,,,,Laukiz,%,Laukiz,6.8
2023,Male,,,,,,Laukiz,%,Laukiz,6.2
2010,Male,,,,,,Laukiz,%,Laukiz,6.9
2016,Male,,,,,,Laukiz,%,Laukiz,7.7
2018,Male,,,,,,Laukiz,%,Laukiz,8.8
2020,Male,,,,,,Laukiz,%,Laukiz,8.3
2015,Male,,,,,,Laukiz,%,Laukiz,11.5
2018,Male,,,,,,Lazkao,%,Lazkao,4.8
2016,Male,,,,,,Lazkao,%,Lazkao,7.0
2023,Male,,,,,,Lazkao,%,Lazkao,4.5
2021,Male,,,,,,Lazkao,%,Lazkao,5.6
2022,Male,,,,,,Lazkao,%,Lazkao,4.2
2019,Male,,,,,,Lazkao,%,Lazkao,4.1
2010,Male,,,,,,Lazkao,%,Lazkao,7.9
2020,Male,,,,,,Lazkao,%,Lazkao,4.6
2015,Male,,,,,,Lazkao,%,Lazkao,10.3
2023,Male,,,,,,Leaburu,%,Leaburu,7.5
2021,Male,,,,,,Leaburu,%,Leaburu,3.1
2016,Male,,,,,,Leaburu,%,Leaburu,11.5
2018,Male,,,,,,Leaburu,%,Leaburu,7.3
2019,Male,,,,,,Leaburu,%,Leaburu,4.3
2022,Male,,,,,,Leaburu,%,Leaburu,3.3
2015,Male,,,,,,Leaburu,%,Leaburu,7.2
2010,Male,,,,,,Leaburu,%,Leaburu,5.7
2020,Male,,,,,,Leaburu,%,Leaburu,6.8
2010,Male,,,,,,Legazpi,%,Legazpi,7.8
2020,Male,,,,,,Legazpi,%,Legazpi,6.2
2016,Male,,,,,,Legazpi,%,Legazpi,8.6
2023,Male,,,,,,Legazpi,%,Legazpi,5.6
2022,Male,,,,,,Legazpi,%,Legazpi,5.2
2018,Male,,,,,,Legazpi,%,Legazpi,6.9
2019,Male,,,,,,Legazpi,%,Legazpi,5.3
2021,Male,,,,,,Legazpi,%,Legazpi,6.5
2015,Male,,,,,,Legazpi,%,Legazpi,10.8
2023,Male,,,,,,Legorreta,%,Legorreta,5.5
2020,Male,,,,,,Legorreta,%,Legorreta,6.5
2018,Male,,,,,,Legorreta,%,Legorreta,9.5
2010,Male,,,,,,Legorreta,%,Legorreta,11.6
2016,Male,,,,,,Legorreta,%,Legorreta,9.3
2021,Male,,,,,,Legorreta,%,Legorreta,8.5
2022,Male,,,,,,Legorreta,%,Legorreta,5.2
2015,Male,,,,,,Legorreta,%,Legorreta,14.0
2019,Male,,,,,,Legorreta,%,Legorreta,8.8
2019,Male,,,,,,Legutio,%,Legutio,8.4
2022,Male,,,,,,Legutio,%,Legutio,8.0
2020,Male,,,,,,Legutio,%,Legutio,7.4
2021,Male,,,,,,Legutio,%,Legutio,10.1
2023,Male,,,,,,Legutio,%,Legutio,6.2
2015,Male,,,,,,Legutio,%,Legutio,12.5
2016,Male,,,,,,Legutio,%,Legutio,13.1
2010,Male,,,,,,Legutio,%,Legutio,6.1
2018,Male,,,,,,Legutio,%,Legutio,6.0
2018,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,3.9
2015,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,9.6
2016,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,9.8
2022,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,2.9
2021,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,5.7
2023,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,1.5
2020,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2019,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,1.3
2010,Male,,,,,,Leintz-Gatzaga,%,Leintz-Gatzaga,8.1
2022,Male,,,,,,Leioa,%,Leioa,8.5
2023,Male,,,,,,Leioa,%,Leioa,7.0
2020,Male,,,,,,Leioa,%,Leioa,8.4
2018,Male,,,,,,Leioa,%,Leioa,10.1
2015,Male,,,,,,Leioa,%,Leioa,15.5
2010,Male,,,,,,Leioa,%,Leioa,10.6
2016,Male,,,,,,Leioa,%,Leioa,13.3
2019,Male,,,,,,Leioa,%,Leioa,8.5
2021,Male,,,,,,Leioa,%,Leioa,9.5
2015,Male,,,,,,Lekeitio,%,Lekeitio,16.4
2018,Male,,,,,,Lekeitio,%,Lekeitio,11.9
2020,Male,,,,,,Lekeitio,%,Lekeitio,10.9
2016,Male,,,,,,Lekeitio,%,Lekeitio,14.4
2023,Male,,,,,,Lekeitio,%,Lekeitio,7.1
2021,Male,,,,,,Lekeitio,%,Lekeitio,11.3
2022,Male,,,,,,Lekeitio,%,Lekeitio,8.7
2010,Male,,,,,,Lekeitio,%,Lekeitio,10.0
2019,Male,,,,,,Lekeitio,%,Lekeitio,11.1
2021,Male,,,,,,Lemoa,%,Lemoa,8.0
2022,Male,,,,,,Lemoa,%,Lemoa,7.4
2020,Male,,,,,,Lemoa,%,Lemoa,8.2
2018,Male,,,,,,Lemoa,%,Lemoa,9.5
2019,Male,,,,,,Lemoa,%,Lemoa,9.3
2016,Male,,,,,,Lemoa,%,Lemoa,13.1
2023,Male,,,,,,Lemoa,%,Lemoa,5.6
2010,Male,,,,,,Lemoa,%,Lemoa,9.5
2015,Male,,,,,,Lemoa,%,Lemoa,15.8
2020,Male,,,,,,Lemoiz,%,Lemoiz,6.3
2018,Male,,,,,,Lemoiz,%,Lemoiz,7.7
2015,Male,,,,,,Lemoiz,%,Lemoiz,15.3
2021,Male,,,,,,Lemoiz,%,Lemoiz,12.3
2022,Male,,,,,,Lemoiz,%,Lemoiz,8.5
2023,Male,,,,,,Lemoiz,%,Lemoiz,8.3
2010,Male,,,,,,Lemoiz,%,Lemoiz,8.2
2016,Male,,,,,,Lemoiz,%,Lemoiz,14.4
2019,Male,,,,,,Lemoiz,%,Lemoiz,7.0
2019,Male,,,,,,Leza,%,Leza,7.3
2022,Male,,,,,,Leza,%,Leza,5.0
2021,Male,,,,,,Leza,%,Leza,7.3
2010,Male,,,,,,Leza,%,Leza,6.7
2020,Male,,,,,,Leza,%,Leza,5.6
2015,Male,,,,,,Leza,%,Leza,10.6
2023,Male,,,,,,Leza,%,Leza,1.6
2016,Male,,,,,,Leza,%,Leza,5.2
2018,Male,,,,,,Leza,%,Leza,5.7
2015,Male,,,,,,Lezama,%,Lezama,11.5
2018,Male,,,,,,Lezama,%,Lezama,5.9
2023,Male,,,,,,Lezama,%,Lezama,3.8
2010,Male,,,,,,Lezama,%,Lezama,6.5
2022,Male,,,,,,Lezama,%,Lezama,4.6
2016,Male,,,,,,Lezama,%,Lezama,8.1
2021,Male,,,,,,Lezama,%,Lezama,6.9
2020,Male,,,,,,Lezama,%,Lezama,5.6
2019,Male,,,,,,Lezama,%,Lezama,6.6
2022,Male,,,,,,Lezo,%,Lezo,6.7
2010,Male,,,,,,Lezo,%,Lezo,7.9
2018,Male,,,,,,Lezo,%,Lezo,6.9
2020,Male,,,,,,Lezo,%,Lezo,7.4
2021,Male,,,,,,Lezo,%,Lezo,7.6
2015,Male,,,,,,Lezo,%,Lezo,14.1
2023,Male,,,,,,Lezo,%,Lezo,5.7
2016,Male,,,,,,Lezo,%,Lezo,11.3
2019,Male,,,,,,Lezo,%,Lezo,7.0
2020,Male,,,,,,Lizartza,%,Lizartza,4.7
2010,Male,,,,,,Lizartza,%,Lizartza,10.9
2015,Male,,,,,,Lizartza,%,Lizartza,16.6
2018,Male,,,,,,Lizartza,%,Lizartza,11.2
2019,Male,,,,,,Lizartza,%,Lizartza,9.5
2021,Male,,,,,,Lizartza,%,Lizartza,8.0
2023,Male,,,,,,Lizartza,%,Lizartza,9.4
2016,Male,,,,,,Lizartza,%,Lizartza,11.3
2022,Male,,,,,,Lizartza,%,Lizartza,4.8
2023,Male,,,,,,Loiu,%,Loiu,5.0
2020,Male,,,,,,Loiu,%,Loiu,6.1
2019,Male,,,,,,Loiu,%,Loiu,6.1
2018,Male,,,,,,Loiu,%,Loiu,7.3
2022,Male,,,,,,Loiu,%,Loiu,5.6
2015,Male,,,,,,Loiu,%,Loiu,11.9
2016,Male,,,,,,Loiu,%,Loiu,8.9
2010,Male,,,,,,Loiu,%,Loiu,10.2
2021,Male,,,,,,Loiu,%,Loiu,6.5
2019,Male,,,,,,Mallabia,%,Mallabia,5.5
2018,Male,,,,,,Mallabia,%,Mallabia,4.9
2016,Male,,,,,,Mallabia,%,Mallabia,8.3
2015,Male,,,,,,Mallabia,%,Mallabia,10.2
2023,Male,,,,,,Mallabia,%,Mallabia,2.0
2010,Male,,,,,,Mallabia,%,Mallabia,5.3
2021,Male,,,,,,Mallabia,%,Mallabia,5.4
2022,Male,,,,,,Mallabia,%,Mallabia,3.4
2020,Male,,,,,,Mallabia,%,Mallabia,4.4
2023,Male,,,,,,Mañaria,%,Mañaria,4.0
2021,Male,,,,,,Mañaria,%,Mañaria,9.7
2016,Male,,,,,,Mañaria,%,Mañaria,12.6
2018,Male,,,,,,Mañaria,%,Mañaria,13.1
2010,Male,,,,,,Mañaria,%,Mañaria,11.5
2015,Male,,,,,,Mañaria,%,Mañaria,17.2
2019,Male,,,,,,Mañaria,%,Mañaria,4.9
2020,Male,,,,,,Mañaria,%,Mañaria,4.9
2022,Male,,,,,,Mañaria,%,Mañaria,5.5
2022,Male,,,,,,Markina-Xemein,%,Markina-Xemein,7.0
2021,Male,,,,,,Markina-Xemein,%,Markina-Xemein,8.9
2015,Male,,,,,,Markina-Xemein,%,Markina-Xemein,16.8
2010,Male,,,,,,Markina-Xemein,%,Markina-Xemein,13.2
2020,Male,,,,,,Markina-Xemein,%,Markina-Xemein,9.0
2019,Male,,,,,,Markina-Xemein,%,Markina-Xemein,8.3
2023,Male,,,,,,Markina-Xemein,%,Markina-Xemein,5.6
2016,Male,,,,,,Markina-Xemein,%,Markina-Xemein,13.2
2018,Male,,,,,,Markina-Xemein,%,Markina-Xemein,6.6
2010,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,8.6
2023,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,6.4
2022,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,8.6
2020,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,4.7
2021,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,8.9
2019,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,6.8
2016,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,7.8
2018,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,7.9
2015,Male,,,,,,Maruri-Jatabe,%,Maruri-Jatabe,11.7
2020,Male,,,,,,Mendaro,%,Mendaro,7.0
2022,Male,,,,,,Mendaro,%,Mendaro,4.4
2021,Male,,,,,,Mendaro,%,Mendaro,6.2
2018,Male,,,,,,Mendaro,%,Mendaro,6.2
2023,Male,,,,,,Mendaro,%,Mendaro,6.1
2015,Male,,,,,,Mendaro,%,Mendaro,10.6
2016,Male,,,,,,Mendaro,%,Mendaro,10.3
2019,Male,,,,,,Mendaro,%,Mendaro,5.9
2010,Male,,,,,,Mendaro,%,Mendaro,5.1
2019,Male,,,,,,Mendata,%,Mendata,4.6
2022,Male,,,,,,Mendata,%,Mendata,7.4
2018,Male,,,,,,Mendata,%,Mendata,4.6
2020,Male,,,,,,Mendata,%,Mendata,6.0
2021,Male,,,,,,Mendata,%,Mendata,8.3
2016,Male,,,,,,Mendata,%,Mendata,5.8
2010,Male,,,,,,Mendata,%,Mendata,9.3
2023,Male,,,,,,Mendata,%,Mendata,3.8
2015,Male,,,,,,Mendata,%,Mendata,3.8
2020,Male,,,,,,Mendexa,%,Mendexa,8.4
2021,Male,,,,,,Mendexa,%,Mendexa,9.1
2019,Male,,,,,,Mendexa,%,Mendexa,13.0
2022,Male,,,,,,Mendexa,%,Mendexa,3.2
2023,Male,,,,,,Mendexa,%,Mendexa,4.2
2016,Male,,,,,,Mendexa,%,Mendexa,14.6
2010,Male,,,,,,Mendexa,%,Mendexa,8.3
2015,Male,,,,,,Mendexa,%,Mendexa,14.1
2018,Male,,,,,,Mendexa,%,Mendexa,6.7
2016,Male,,,,,,Meñaka,%,Meñaka,9.5
2015,Male,,,,,,Meñaka,%,Meñaka,14.7
2018,Male,,,,,,Meñaka,%,Meñaka,7.8
2019,Male,,,,,,Meñaka,%,Meñaka,2.8
2021,Male,,,,,,Meñaka,%,Meñaka,5.9
2020,Male,,,,,,Meñaka,%,Meñaka,4.4
2022,Male,,,,,,Meñaka,%,Meñaka,4.9
2010,Male,,,,,,Meñaka,%,Meñaka,5.3
2023,Male,,,,,,Meñaka,%,Meñaka,6.7
2022,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,8.0
2023,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,4.0
2016,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,25.4
2020,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,6.1
2010,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,19.2
2019,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,10.8
2018,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,12.7
2021,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,11.5
2015,Male,,,,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,26.8
2018,Male,,,,,,Morga,%,Morga,9.1
2015,Male,,,,,,Morga,%,Morga,9.8
2010,Male,,,,,,Morga,%,Morga,6.7
2022,Male,,,,,,Morga,%,Morga,4.4
2019,Male,,,,,,Morga,%,Morga,3.8
2020,Male,,,,,,Morga,%,Morga,5.8
2016,Male,,,,,,Morga,%,Morga,8.7
2021,Male,,,,,,Morga,%,Morga,7.4
2023,Male,,,,,,Morga,%,Morga,4.3
2018,Male,,,,,,Mundaka,%,Mundaka,10.1
2019,Male,,,,,,Mundaka,%,Mundaka,8.7
2022,Male,,,,,,Mundaka,%,Mundaka,10.3
2010,Male,,,,,,Mundaka,%,Mundaka,11.1
2020,Male,,,,,,Mundaka,%,Mundaka,7.9
2016,Male,,,,,,Mundaka,%,Mundaka,14.0
2015,Male,,,,,,Mundaka,%,Mundaka,17.5
2023,Male,,,,,,Mundaka,%,Mundaka,8.4
2021,Male,,,,,,Mundaka,%,Mundaka,8.1
2010,Male,,,,,,Mungia,%,Mungia,9.6
2022,Male,,,,,,Mungia,%,Mungia,7.3
2015,Male,,,,,,Mungia,%,Mungia,14.8
2019,Male,,,,,,Mungia,%,Mungia,7.6
2021,Male,,,,,,Mungia,%,Mungia,9.5
2023,Male,,,,,,Mungia,%,Mungia,6.4
2018,Male,,,,,,Mungia,%,Mungia,8.7
2016,Male,,,,,,Mungia,%,Mungia,12.5
2020,Male,,,,,,Mungia,%,Mungia,7.3
2023,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,7.6
2015,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,18.2
2016,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,10.6
2019,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,8.2
2010,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,4.1
2018,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,11.3
2021,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,12.8
2020,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,7.4
2022,Male,,,,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,6.9
2015,Male,,,,,,Murueta,%,Murueta,2.4
2016,Male,,,,,,Murueta,%,Murueta,7.1
2018,Male,,,,,,Murueta,%,Murueta,3.6
2020,Male,,,,,,Murueta,%,Murueta,7.5
2019,Male,,,,,,Murueta,%,Murueta,7.4
2021,Male,,,,,,Murueta,%,Murueta,2.6
2022,Male,,,,,,Murueta,%,Murueta,12.5
2023,Male,,,,,,Murueta,%,Murueta,4.5
2010,Male,,,,,,Murueta,%,Murueta,5.6
2019,Male,,,,,,Muskiz,%,Muskiz,9.9
2021,Male,,,,,,Muskiz,%,Muskiz,10.6
2018,Male,,,,,,Muskiz,%,Muskiz,9.9
2015,Male,,,,,,Muskiz,%,Muskiz,18.4
2020,Male,,,,,,Muskiz,%,Muskiz,10.5
2016,Male,,,,,,Muskiz,%,Muskiz,16.5
2022,Male,,,,,,Muskiz,%,Muskiz,8.0
2010,Male,,,,,,Muskiz,%,Muskiz,10.0
2023,Male,,,,,,Muskiz,%,Muskiz,6.0
2016,Male,,,,,,Mutiloa,%,Mutiloa,4.5
2022,Male,,,,,,Mutiloa,%,Mutiloa,1.4
2021,Male,,,,,,Mutiloa,%,Mutiloa,2.9
2023,Male,,,,,,Mutiloa,%,Mutiloa,1.4
2018,Male,,,,,,Mutiloa,%,Mutiloa,2.7
2010,Male,,,,,,Mutiloa,%,Mutiloa,5.9
2019,Male,,,,,,Mutiloa,%,Mutiloa,2.7
2020,Male,,,,,,Mutiloa,%,Mutiloa,9.2
2015,Male,,,,,,Mutiloa,%,Mutiloa,14.7
2015,Male,,,,,,Mutriku,%,Mutriku,14.5
2019,Male,,,,,,Mutriku,%,Mutriku,10.2
2021,Male,,,,,,Mutriku,%,Mutriku,10.0
