Year,Series,Enfermedad no transmisible,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,542.9
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,528.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,592.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,796.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,806.8
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,520.9
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,603.1
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,493.4
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,679.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,331.2
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,673.0
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,736.5
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,600.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Urretxu,Por 100.000 habitantes,Urretxu,545.2
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,427.5
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,482.0
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,356.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,380.2
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,516.5
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,412.4
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,481.6
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,473.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,386.1
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,510.9
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,411.9
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,562.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,691.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Usurbil,Por 100.000 habitantes,Usurbil,551.9
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,429.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,744.9
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,187.2
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,1034.3
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,624.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,704.2
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,439.0
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,911.2
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,468.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,828.7
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,377.2
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,658.5
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,548.9
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Valdegovía/Gaubea,Por 100.000 habitantes,Valdegovía/Gaubea,436.5
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,609.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,572.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,623.4
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,686.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,562.8
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,674.3
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,606.3
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,663.9
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,781.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,621.9
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,561.2
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,726.6
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,715.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Valle de Trápaga-Trapagaran,Por 100.000 habitantes,Valle de Trápaga-Trapagaran,682.2
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,506.2
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,538.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,591.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,727.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,676.9
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,609.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,624.2
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,383.4
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,451.1
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,538.8
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,531.6
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,591.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,599.7
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Villabona,Por 100.000 habitantes,Villabona,576.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,1217.7
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,1045.3
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,340.1
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,1246.1
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,1324.5
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,656.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,306.3
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,1265.8
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,320.0
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,327.9
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,1023.9
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,342.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Villabuena de Álava/Eskuernaga,Por 100.000 habitantes,Villabuena de Álava/Eskuernaga,343.6
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,552.0
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,508.2
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,557.1
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,472.3
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,521.4
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,524.5
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,516.3
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,528.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,518.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,490.0
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,561.2
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,528.9
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,534.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Vitoria-Gasteiz,Por 100.000 habitantes,Vitoria-Gasteiz,531.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1476.0
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,388.3
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1509.4
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,754.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1052.6
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1162.8
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1178.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,679.1
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1025.6
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1125.7
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1113.2
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Yécora/Iekora,Por 100.000 habitantes,Yécora/Iekora,1145.0
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,529.2
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,524.6
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,630.8
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,326.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,560.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,425.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,559.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,789.9
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,653.3
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,561.3
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,688.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,631.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,464.6
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibar,Por 100.000 habitantes,Zaldibar,493.7
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,687.3
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,363.4
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,649.4
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,682.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,660.7
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,425.8
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,931.8
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,1052.3
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,511.2
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,569.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,674.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,789.3
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,235.8
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Zaldibia,Por 100.000 habitantes,Zaldibia,636.9
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,1012.7
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,512.8
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,516.8
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,497.5
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,987.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,1044.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,495.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,503.8
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zalduondo,Por 100.000 habitantes,Zalduondo,485.4
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,547.8
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,476.5
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,593.2
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,523.1
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,667.3
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,646.6
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,581.0
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,556.9
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,618.0
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,703.5
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,691.1
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,510.2
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,745.2
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zalla,Por 100.000 habitantes,Zalla,542.4
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,720.3
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,456.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,707.5
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,476.8
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,226.8
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,229.9
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,755.7
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,463.0
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,710.1
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,942.3
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,929.2
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,478.5
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Zambrana,Por 100.000 habitantes,Zambrana,675.7
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,624.0
2023,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,710.3
2020,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,642.6
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,622.6
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,956.8
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,794.9
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,781.9
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,637.6
2011,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,686.6
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,630.1
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,1003.1
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,684.3
2013,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,502.5
2015,Tasa de mortalidad por 100.000 habitantes,,,,,Zamudio,Por 100.000 habitantes,Zamudio,818.0
2018,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,612.7
2014,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,672.0
2017,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,428.4
2022,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,437.2
2021,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,612.0
2010,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,1119.6
2019,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,915.2
2012,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,541.0
2016,Tasa de mortalidad por 100.000 habitantes,,,,,Zaratamo,Por 100.000 habitantes,Zaratamo,493.2
