Year,Series,Province,County,Municipality,Units,GeoCode,Value
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,121.0
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,102.88
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,85.63
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,82.99
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mundaka,%,Mundaka,83.98
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,105.09
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,111.8
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,121.48
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,115.5
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,98.77
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,103.33
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,91.29
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,102.67
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,108.18
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,108.78
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,109.86
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,90.11
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,101.52
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mungia,%,Mungia,99.82
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,94.41
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,82.1
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,80.82
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,90.97
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,113.47
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,105.97
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,98.19
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,82.76
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,89.55
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,84.26
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,71.32
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,82.18
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,53.34
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,93.51
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,97.99
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,100.2
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,110.9
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,82.25
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,93.58
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,104.37
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,122.19
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,125.86
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,135.62
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,98.58
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,79.67
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,78.96
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,139.47
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Murueta,%,Murueta,97.96
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,110.47
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,105.56
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,105.04
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,98.73
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,129.22
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,101.38
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,125.92
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,125.79
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,125.92
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,98.98
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,103.03
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,107.43
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,87.67
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Muskiz,%,Muskiz,109.71
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,267.52
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,108.59
2018,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,125.07
2022,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,106.6
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,120.09
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,77.15
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,129.57
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,141.76
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,110.69
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,89.18
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,100.14
2015,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,96.84
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,100.37
2023,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutiloa,%,Mutiloa,69.11
2012,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,95.44
2019,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,87.03
2016,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,95.02
2017,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,97.05
2020,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,95.2
2013,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,100.07
2010,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,88.48
2011,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,101.87
2021,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,100.78
2014,Liquidated expenditure of the municipalities in proportion to the originally approved budget,,,Mutriku,%,Mutriku,96.35
